capital_invertido;provincia;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;total_activo;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;publicidad;uso_de_software;sobrevive_2años
40000;1501;550782;191694;94816;286510;8;4179530;7;1;False;False;False;False;False;True;False;False;False;False;False;False
634780;1501;929245;589935;1976447;2566382;12;6303267;1;1;False;False;False;False;False;False;True;False;False;True;True;True
250000;1501;353116;65115;2532567;2597682;1;6768209;1;2;False;False;False;False;False;False;True;False;True;False;False;True
1000000;1501;895451;1105979;2851603;4002057;12;7864943;1;3;False;True;False;False;False;False;True;False;True;False;True;True
15900;1501;234348;85247;485539;603603;2;2707110;2;2;False;False;True;False;False;False;True;False;False;False;False;False
225300;1501;1090612;1588864;993048;2581912;6;5613274;1;1;False;False;False;False;False;False;True;False;False;False;True;False
20535;1501;90800;0;670593;670593;6;2202603;6;1;False;False;False;True;False;False;False;False;False;False;False;False
223000;1501;515827;92144;2587764;2679908;2;8773907;1;1;False;False;False;False;False;False;True;False;False;True;False;True
450000;1501;481241;389194;2408344;2797538;8;2890334;7;1;False;False;False;False;False;True;False;False;False;True;False;True
2545;1501;831463;826390;405045;1268944;15;2594518;1;1;False;False;False;False;False;False;True;False;False;True;False;True
173300;1501;610734;752207;3214967;5498619;9;4144025;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;2491196;5277292;4233261;11533479.75;62;8344528;3;0;False;False;False;False;False;False;False;False;False;True;True;True
100000;1501;3281143.25;5008103;2922291;7930394;12;7619215;6;2;False;False;False;True;False;False;False;True;False;True;False;True
400074;1501;971846;1148008;1950678;3127584;13;5142507;1;1;False;False;False;False;False;False;True;False;False;False;True;False
995944;1501;137286;5143862;5865724.375;11533479.75;94;1500508;1;1;False;False;False;False;False;False;True;False;False;False;True;True
59188;1501;301370;0;441917;639765;5;5604194;1;1;False;False;False;False;False;False;True;False;False;False;False;False
1192200;1501;3281143.25;111607;0;6134514;68;3651038;1;1;False;False;False;False;False;False;True;False;False;False;False;True
500000;1501;260651;460770;1211488;1672258;5;2287514;1;1;False;False;False;False;False;False;True;False;False;False;False;True
531350;1501;916137;1349098;1091493;3055173;3;7009780;1;1;False;False;False;False;False;False;True;False;False;True;False;True
18333;1501;1702871;4113793;1116745;5230538;6;4907407;4;1;False;True;False;False;False;False;False;False;False;False;False;True
1029420;1501;873362;201726;2530077;2731803;4;5912533;1;1;False;False;False;False;False;False;True;False;False;True;False;True
250000;1501;852074;312239;2308985;2790281;11;7689050;1;1;False;False;False;False;False;False;True;False;False;False;False;True
20000;1501;1594644;571610;5366050;5937660;14;8784048;7;1;False;False;False;False;False;True;False;False;False;True;False;True
614500;1501;810977;150507;2580601;2772668;2;4756955;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1128951;1501;1097360;2413861;1674280;4859269;29;7947558;4;3;False;True;False;False;True;False;True;False;False;True;False;True
100000;1501;308910;344991;1136116;1481107;2;4420582;1;1;False;False;False;False;False;False;True;False;False;False;False;True
680598;1501;565671;1754851;1402252;3157103;16;4504874;1;1;False;False;False;False;False;False;True;False;False;False;False;True
600000;1501;2463784;2871428;5865724.375;11533479.75;5;7010217;9;0;False;False;False;False;False;False;False;False;False;False;True;True
1000000;1501;3281143.25;4010520;1705852;5716372;39;7167267;1;1;False;False;False;False;False;False;True;False;False;True;True;True
1200000;1501;2603035;5277292;3913946;11533479.75;18;8884338;1;2;False;False;False;False;True;False;True;False;False;False;True;True
250000;1501;1055563;5277292;4079129;11533479.75;12;4849741;1;3;False;True;False;False;True;False;True;False;False;False;True;False
233500;1501;838316;401573;648730;1235832;12;5940777;1;0;False;False;False;False;False;False;False;False;False;False;False;True
1068740;1501;1208479;3805842;1784569;5873316;16;8905792;1;2;False;False;False;False;False;False;True;False;True;True;True;True
536000;1501;3070030;216133;1019376;1399781;10;4017054;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1000;1501;3281143.25;4340306;3992523;8562133;27;6501359;4;1;False;True;False;False;False;False;False;False;False;False;False;True
1072441;1501;409054;0;1532857;3514279;5;8367948;1;1;False;False;False;False;False;False;True;False;False;False;False;True
70000;1501;341293;288862;983734;1316277;2;2294558;2;1;False;False;True;False;False;False;False;False;False;True;False;True
305560;1501;122795;1087476;477409;1564885;15;5803965;9;0;False;False;False;False;False;False;False;False;False;False;False;True
15000;1501;392117;743206;929672;1672878;3;3065605;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;568152;960748;266567;1307137;10;8661199;1;1;False;False;False;False;False;False;True;False;False;True;False;True
326000;1501;1253907;42265;3589781;3632046;12;8543560;7;1;False;False;False;False;False;True;False;False;False;True;False;True
258406;1501;465893;326267;1190299;1516566;3;5781881;1;1;False;False;False;False;False;False;True;False;False;True;False;False
750000;1501;242925;2413787;1501084;3914871;7;4801527;1;1;False;False;False;False;False;False;True;False;False;False;False;True
753256;1501;363826;2365940;415341;2781281;10;8701374;2;2;False;False;True;False;False;False;True;False;False;True;False;True
320500;1501;191703;0;1479331;1479331;2;4521785;1;1;False;False;False;False;False;False;True;False;False;False;False;False
439932;1501;830141;243429;1911992;2155421;8;6589921;7;1;False;False;False;False;False;True;False;False;False;False;False;True
57740;1501;380938;14096;1099583;1113679;4;2830460;7;1;False;False;False;False;False;True;False;False;False;False;False;False
1500000;1501;1179373;5277292;2086327;9674969;5;6914054;1;1;False;False;False;False;False;False;True;False;False;True;True;True
840000;1501;1348106;1099899;1408647;3582698;10;3960832;5;1;False;False;False;False;False;False;False;False;True;False;True;True
20280;1501;876990;425462;1141541;1567003;10;7645006;2;1;False;False;True;False;False;False;False;False;False;True;False;True
1178830;1501;906087;4593959;1707641;6301600;7;6088532;5;3;False;False;True;False;False;False;True;False;True;True;False;True
1037972;1501;0;534878;3077979;3798985;7;6127265;5;1;False;False;False;False;False;False;False;False;True;True;False;True
561000;1501;40854;5277292;0;6810314;2;7984080;3;0;False;False;False;False;False;False;False;False;False;False;False;True
250000;1501;139455;775190;467155;1242345;3;2399955;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2478553;1501;765204;5277292;3660672;11533479.75;22;6352779;4;1;False;True;False;False;False;False;False;False;False;False;False;True
2412054;1501;1422310;4597439;2113341;6710780;50;7837405;9;2;False;True;False;False;False;False;False;True;False;True;True;True
70000;1501;678487;32040;1548498;4918507;8;9053111;1;1;False;False;False;False;False;False;True;False;False;True;False;True
33500;1501;340530;663642;1288519;1952161;4;3262338;7;1;False;False;False;False;False;True;False;False;False;False;False;True
5000;1501;522089;1360248;0;416223;9;3485231;2;1;False;False;True;False;False;False;False;False;False;False;False;False
110145;1501;473393;97971;588564;686535;5;1958905;2;1;False;False;True;False;False;False;False;False;False;False;False;False
416000;1501;777678;55362;1464060;1519422;2;2269338;1;1;False;False;False;False;False;False;True;False;False;False;False;True
13828;1501;2164660;5277292;0;11533479.75;14;3138171;9;0;False;False;False;False;False;False;False;False;False;True;False;True
1342718;1501;529732;262702;1610566;1873268;8;2865984;3;3;True;True;False;False;False;False;False;False;True;True;False;True
5000;1501;442996;59;719210;719269;7;2551211;1;1;False;False;False;False;False;False;True;False;False;True;False;False
1759208;1501;2455259;1503008;2275783;3778791;11;6752411;1;1;False;False;False;False;False;False;True;False;False;True;True;True
1521682;1501;3281143.25;2744830;2927284;6391788;19;7350988;3;5;True;False;True;False;True;False;True;False;True;False;False;True
250000;1501;127055;2275762;487042;2762804;3;8248913;3;1;True;False;False;False;False;False;False;False;False;False;False;True
250000;1501;138585;123828;596955;720783;2;6668198;3;1;True;False;False;False;False;False;False;False;False;False;False;False
2478553;1501;1027918;996750;279229;1275979;23;7452226;1;1;False;False;False;False;False;False;True;False;False;False;True;True
2478553;1501;3014602;2322622;0;4607694;30;8771855;1;1;False;False;False;False;False;False;True;False;False;True;False;True
20000;1501;810355;814555;158569;973124;2;2665845;1;1;False;False;False;False;False;False;True;False;False;False;False;False
322051;1501;162276;2512399;871777;3384176;2;3725695;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1090266;1501;1837933;5277292;3842520;10126202;7;8321479;1;1;False;False;False;False;False;False;True;False;False;True;True;True
2478553;1501;1295986;1031950;4032320;10017744;13;8188832;1;4;False;True;False;True;False;False;True;False;True;False;False;True
20000;1501;1427854;1243444;535404;1778848;24;4515489;1;1;False;False;False;False;False;False;True;False;False;False;False;True
125000;1501;1989253;1822909;892193;2715102;13;3445060;9;2;True;False;False;False;False;False;False;False;True;False;False;True
2478553;1501;1729449;879256;1310281;2432285;4;7980684;1;1;False;False;False;False;False;False;True;False;False;True;False;True
210000;1501;384393;1055802;1027682;2083484;3;3759808;1;1;False;False;False;False;False;False;True;False;False;True;False;False
2478553;1501;468057;257364;866720;1124084;5;8606412;5;2;False;True;False;False;False;False;False;False;True;False;False;True
645607;1501;3281143.25;296177;1104406;2435756;7;2930291;1;1;False;False;False;False;False;False;True;False;False;True;False;True
900001;1501;544808;730680;1252775;3888003;21;2158181;6;0;False;False;False;False;False;False;False;False;False;True;False;True
1800764;1501;359725;2620860;688212;3309072;17;1693642;4;2;False;True;False;False;False;False;True;False;False;False;False;True
420792;1501;665638;666767;361140;1027907;18;5180286;7;1;False;False;False;False;False;True;False;False;False;False;False;False
471250;1501;749385;5277292;0;11533479.75;22;8605036;4;1;False;True;False;False;False;False;False;False;False;False;True;True
2190000;1501;2166085;4017760;5702995;9804267;4;5056037;5;1;False;False;False;False;False;False;False;False;True;False;False;True
2478553;1501;536898;0;1819866;2226792;4;8259773;1;1;False;False;False;False;False;False;True;False;False;False;False;True
214620;1501;171544;1177559;347311;1524870;5;7860774;1;1;False;False;False;False;False;False;True;False;False;False;True;True
2436937;1501;3281143.25;4972398;542063;5514461;10;8962804;3;1;True;False;False;False;False;False;False;False;False;True;True;True
500000;1501;3197538;5277292;0;11533479.75;5;2945005;1;1;False;False;False;False;False;False;True;False;False;False;True;True
1978000;1501;0;4264;2204554;2208818;0;2530449;9;0;False;False;False;False;False;False;False;False;False;False;False;True
800000;1501;2416702;1011545;1846249;3295117;23;8192312;2;3;True;False;True;False;False;False;False;False;True;True;False;True
2478553;1501;71162;0;658963;679963;1;7096157;1;1;False;False;False;False;False;False;True;False;False;True;False;False
1424220;1501;1146985;30302;1585880;1760182;2;6972350;9;0;False;False;False;False;False;False;False;False;False;True;False;False
2478553;1501;1634697;275042;660115;935157;1;8206923;4;2;False;True;False;False;False;False;True;False;False;True;False;False
2478553;1501;3040382;4823549;2594922;11533479.75;15;7297471;2;3;False;False;True;False;False;False;True;False;True;False;False;True
2478553;1501;2377829;3951939;1753932;5705871;20;8922623;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2478553;1501;1479334;413317;1277674;1690991;23;5104704;1;1;False;False;False;False;False;False;True;False;False;False;True;True
665000;1501;2771952;2259280;1108200;3843407;3;7133086;3;2;True;False;False;False;False;False;False;False;True;False;True;True
840402;1501;1566205;58493;1184420;1242913;14;6786914;1;2;False;True;False;False;False;False;True;False;False;True;False;True
160150;1501;1608102;0;1782982;1881769;9;7238781;1;1;False;False;False;False;False;False;True;False;False;False;False;False
1094096;1501;1436209;571763;2831921;3403684;10;7181047;7;1;False;False;False;False;False;True;False;False;False;True;False;True
512498;1501;3066417;5277292;1347057;10346418;2;8382275;4;2;False;True;True;False;False;False;False;False;False;True;False;True
1124049;1501;855236;2258039;2047349;4538492;5;7601217;1;1;False;False;False;False;False;False;True;False;False;True;False;True
865490;1501;3281143.25;2747900;3769024;6516924;20;8563831;1;3;False;False;False;True;True;False;True;False;False;False;False;True
2000000;1501;1065986;5277292;2840242;8247210;7;7001059;3;2;True;False;False;False;False;False;False;False;True;True;True;True
633255;1501;643667;3997816;886963;4884779;48;8621061;2;1;False;False;True;False;False;False;False;False;False;False;False;True
10000;1501;3281143.25;1195109;2116052;3311161;13;6788623;1;2;False;False;False;False;False;False;True;False;True;False;False;True
